product_id,category,product_name,source,price,mrp,discount,rating,url,scraped_at
COMHZX8EXE4JE2FD,laptops,Lenovo IdeaPad Slim 3 AMD Ryzen 3 30 - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15AMN8 Thin a...,flipkart,57575.0,111490.0,48.0,0.0,https://www.flipkart.com/lenovo-ideapad-slim-3-amd-ryzen-30-16-gb-512-gb-ssd-windows-11-home-15amn8-thin-light-laptop/p/itm802da1c81a2d7?pid=COMHZX8EXE4JE2FD&lid=LSTCOMHZX8EXE4JE2FDZSLFH1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZX8EXE4JE2FD.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHHNH8QYHRSTCG,laptops,ASUS TUF Gaming A15 (2026) AMD Ryzen 7 170 - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,flipkart,79990.0,90990.0,12.0,0.0,https://www.flipkart.com/asus-tuf-gaming-a15-2026-amd-ryzen-7-170-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-fa506ncq-hn008w-laptop/p/itm187b00d3b76d3?pid=COMHHNH8QYHRSTCG&lid=LSTCOMHHNH8QYHRSTCGYUF05H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHHNH8QYHRSTCG.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGWKF2QYG6XNCZ,laptops,Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,flipkart,51990.0,54790.0,5.0,0.0,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38?pid=COMGWKF2QYG6XNCZ&lid=LSTCOMGWKF2QYG6XNCZVPCDKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGWKF2QYG6XNCZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHDG7CFDWVKYMZ,laptops,"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...",flipkart,69900.0,75000.0,6.0,0.0,https://www.flipkart.com/asus-vivobook-15-2025-i5-14th-gen-mso-2024-m365-basic-backlit-keyboard-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj2862ws-x1504vap-bq224ws-thin-light-laptop/p/itm774438efecaf0?pid=COMHDG7CFDWVKYMZ&lid=LSTCOMHDG7CFDWVKYMZSGRBRE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHDG7CFDWVKYMZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGTGFGB8GK3NV7,laptops,Acer ‎Acer One 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A114-43 Thin and Lig...,flipkart,45502.0,49990.0,8.0,0.0,https://www.flipkart.com/acer-acer-one-14-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-a114-43-thin-light-laptop/p/itm0178ff325b6f1?pid=COMGTGFGB8GK3NV7&lid=LSTCOMGTGFGB8GK3NV7WPFZP6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGTGFGB8GK3NV7.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGT2ZXC24MFNFA,laptops,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin...,flipkart,35990.0,54990.0,34.0,0.0,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGT2ZXC24MFNFA.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHEHHXKFQSABXZ,laptops,HP OMEN AI AMD Ryzen AI 7 Octa Core AI 7 350 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,flipkart,149990.0,162996.0,7.0,0.0,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHEHHXKFQSABXZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHZX2TW9ZYNZMX,laptops,Acer Aspire 3 AMD Ryzen 3 5300U - (8 GB/256 GB SSD/Windows 11 Home) A325-42 Notebook,flipkart,40990.0,49990.0,18.0,0.0,https://www.flipkart.com/acer-aspire-3-amd-ryzen-5300u-8-gb-256-gb-ssd-windows-11-home-a325-42-notebook/p/itm0a8558b1e5a9d?pid=COMHZX2TW9ZYNZMX&lid=LSTCOMHZX2TW9ZYNZMXIBBPJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZX2TW9ZYNZMX.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGZUYDGFJGHZR4,laptops,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,flipkart,79990.0,90800.0,11.0,0.0,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4EBFOUZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHZQX4TQ3P9H3Z,laptops,Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFG4HN/A,flipkart,89900.0,,0.0,0.0,https://www.flipkart.com/apple-macbook-neo-a18-pro-2026-pro-8-gb-512-gb-ssd-tahoe-mhfg4hn-a/p/itmf87d0895be647?pid=COMHZQX4TQ3P9H3Z&lid=LSTCOMHZQX4TQ3P9H3Z424T69&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZQX4TQ3P9H3Z.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHBYH3ZQMZKTSA,laptops,Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,flipkart,62990.0,64990.0,3.0,0.0,https://www.flipkart.com/acer-aspire-amd-ryzen-5-hexa-core-7430u-16-gb-1-tb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itm6b3261e51baf5?pid=COMHBYH3ZQMZKTSA&lid=LSTCOMHBYH3ZQMZKTSAMGDFHN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHBYH3ZQMZKTSA.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHHT9GCKNHQSZZ,laptops,ASUS Expertbook AMD Ryzen 5 Hexa Core 150 - (16 GB/512 GB SSD/Windows 11 Home) PM1503CDA-S70546WS Lapt...,flipkart,67990.0,169990.0,60.0,0.0,https://www.flipkart.com/asus-expertbook-amd-ryzen-5-hexa-core-150-16-gb-512-gb-ssd-windows-11-home-pm1503cda-s70546ws-laptop/p/itmb2cdbe5dbfbb8?pid=COMHHT9GCKNHQSZZ&lid=LSTCOMHHT9GCKNHQSZZAKFJHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHHT9GCKNHQSZZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH89EBYFHZZGMH,laptops,"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 Series 2 225H - (16 GB...",flipkart,97490.0,98900.0,1.0,0.0,https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-ai-pc-intel-core-ultra-5-series-2-225h-16-gb-512-gb-ssd-windows-11-home-x1607ca-mb142ws-thin-light-laptop/p/itm6e5fc45e4e812?pid=COMH89EBYFHZZGMH&lid=LSTCOMH89EBYFHZZGMHKYZAH5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH89EBYFHZZGMH.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHHNNZKTNAND2A,laptops,Lenovo IdeaPad Slim 3 with 1Year ADP AMD Ryzen 5 40 - (16 GB/512 GB SSD/Windows 11 Home) 15AMN8 Laptop,flipkart,69990.0,80190.0,12.0,0.0,https://www.flipkart.com/lenovo-ideapad-slim-3-1year-adp-amd-ryzen-5-40-16-gb-512-gb-ssd-windows-11-home-15amn8-laptop/p/itmab007bf5f82a8?pid=COMHHNNZKTNAND2A&lid=LSTCOMHHNNZKTNAND2AMY5PET&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHHNNZKTNAND2A.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHFBRSJHWSFV3C,laptops,Lenovo IdeaPad Slim 3 with 1Yr ADP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15...,flipkart,59799.0,60592.0,1.0,0.0,https://www.flipkart.com/lenovo-ideapad-slim-3-1yr-adp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15iru8-thin-light-laptop/p/itm6a418f522fd19?pid=COMHFBRSJHWSFV3C&lid=LSTCOMHFBRSJHWSFV3CBTVQTX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHFBRSJHWSFV3C.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHDFUWWFF77NQC,laptops,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,flipkart,96981.0,111999.0,13.0,0.0,https://www.flipkart.com/hp-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-15-fr0046tu-thin-light-laptop/p/itmc255f42578e1e?pid=COMHDFUWWFF77NQC&lid=LSTCOMHDFUWWFF77NQCEAUPJ2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHDFUWWFF77NQC.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHZQX4YFJWRPYZ,laptops,Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/256 GB SSD/Tahoe) MHFA4HN/A,flipkart,79900.0,,0.0,0.0,https://www.flipkart.com/apple-macbook-neo-a18-pro-2026-pro-8-gb-256-gb-ssd-tahoe-mhfa4hn-a/p/itm9fce39e65bd7e?pid=COMHZQX4YFJWRPYZ&lid=LSTCOMHZQX4YFJWRPYZF07JS4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZQX4YFJWRPYZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHEZZTHYZ3DUK5,laptops,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (16 GB/512 GB S...",flipkart,49990.0,54990.0,9.0,0.0,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2324ws-x1504va-bq341ws-thin-light-laptop/p/itmf0e6514a56cbf?pid=COMHEZZTHYZ3DUK5&lid=LSTCOMHEZZTHYZ3DUK5GYZOBP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHEZZTHYZ3DUK5.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH9ZWQSAU7H4TG,laptops,Apple MacBook Air M4 - (24 GB/512 GB SSD/macOS Sequoia) MC7D4HN/A,flipkart,151900.0,,0.0,0.0,https://www.flipkart.com/apple-macbook-air-m4-24-gb-512-gb-ssd-macos-sequoia-mc7d4hn-a/p/itm2814d44889ee9?pid=COMH9ZWQSAU7H4TG&lid=LSTCOMH9ZWQSAU7H4TGHNJW6M&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH9ZWQSAU7H4TG.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH4Y6KT9ZMYXA6,laptops,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ322WS Thin...,flipkart,56790.0,59990.0,5.0,0.0,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KT9ZMYXA6&lid=LSTCOMH4Y6KT9ZMYXA6OVXK6A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH4Y6KT9ZMYXA6.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
AZ_COMHD8BGE3PJJGAP,laptops,Neopticon BrowseBook Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) BBN40825614 Lap...,amazon,24900.0,29999.0,17.0,4.4,https://www.amazon.in/s?k=Neopticon+BrowseBook+Intel+Celeron+Dual+Core+N4020+-+%288+GB%2F256+GB+SSD%2FWindows+11+Home%29+BBN40825614+Lap...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHK77SZSZHTEV7,laptops,HP Victus (i5 14th Gen) Intel Core 5 210 H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,amazon,96900.0,121100.0,20.0,4.2,https://www.amazon.in/s?k=HP+Victus+%28i5+14th+Gen%29+Intel+Core+5+210+H+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%2F6+GB+Graphics%2FNVIDIA+Ge...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHFZYZFVD2MCAB,laptops,Acer Aspire 3 Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A324-45 Thin and Ligh...,amazon,24200.0,32999.0,27.0,4.2,https://www.amazon.in/s?k=Acer+Aspire+3+Intel+Celeron+Dual+Core+N4500+-+%2812+GB%2F512+GB+SSD%2FWindows+11+Home%29+A324-45+Thin+and+Ligh...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHM9URJR7BV3HY,laptops,ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (32 GB/1 TB SSD/Windows 11 Home) B9406CAA...,amazon,278400.0,449990.0,38.0,4.3,https://www.amazon.in/s?k=ASUS+ExpertBook+Ultra+Copilot%2B+PC+Intel+Core+Ultra+X7+358H+-+%2832+GB%2F1+TB+SSD%2FWindows+11+Home%29+B9406CAA...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHNNHG5N32TYQF,laptops,Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,amazon,114800.0,120990.0,5.0,4.0,https://www.amazon.in/s?k=Lenovo+Ultra+5+225U+Intel+Core+Ultra+5+225U+-+%2816+GB%2F1+TB+SSD%2FWindows+11+Home%29+21SKA0FTIG+Laptop&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHGYAFCZG8YRYS,laptops,ASUS ExpertBook P1 (i5 14th Gen) with 1 Yr ADP Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) ...,amazon,71100.0,89990.0,21.0,3.9,https://www.amazon.in/s?k=ASUS+ExpertBook+P1+%28i5+14th+Gen%29+with+1+Yr+ADP+Intel+Core+5+210H+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%29+...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHMHYHZPXKCEGJ,laptops,Acer Aspire One Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A114-45 Notebook,amazon,51200.0,59999.0,15.0,4.3,https://www.amazon.in/s?k=Acer+Aspire+One+Intel+Celeron+Dual+Core+N4500+-+%2812+GB%2F512+GB+SSD%2FWindows+11+Home%29+A114-45+Notebook&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHPKRBZT8NHPHY,laptops,Lenovo AMD Ryzen 3 Quad Core 30 - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15AMN8 Thin and Lig...,amazon,49800.0,90980.0,45.0,4.4,https://www.amazon.in/s?k=Lenovo+AMD+Ryzen+3+Quad+Core+30+-+%288+GB%2F512+GB+SSD%2FWindows+11+Home%29+IdeaPad+Slim+3+15AMN8+Thin+and+Lig...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMH2TPSHCGYHHH8,laptops,Acer Aspire 3 Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Ligh...,amazon,38700.0,49999.0,23.0,4.3,https://www.amazon.in/s?k=Acer+Aspire+3+Intel+Celeron+Dual+Core+N4500+-+%2812+GB%2F512+GB+SSD%2FWindows+11+Home%29+A325-45+Thin+and+Ligh...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHF8KZGUMD7GHG,laptops,Acer Nitro V 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,amazon,106000.0,114999.0,8.0,4.5,https://www.amazon.in/s?k=Acer+Nitro+V+15+Intel+Core+i5+13th+Gen+13420H+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%2F8+GB+Graphics%2FNVIDIA...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHDWZ63ZXXJTNF,laptops,DELL Inspiron 15 (Core i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) DC15250 Thin...,amazon,55800.0,62500.0,11.0,4.3,https://www.amazon.in/s?k=DELL+Inspiron+15+%28Core+i3+14th+Gen%29+Intel+Core+3+100U+-+%288+GB%2F512+GB+SSD%2FWindows+11+Home%29+DC15250+Thin...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHGEUYS4ZYZU3R,laptops,Acer Aspire 7 (i7 14th Gen) Intel Core 7 240H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,amazon,101000.0,126200.0,20.0,3.9,https://www.amazon.in/s?k=Acer+Aspire+7+%28i7+14th+Gen%29+Intel+Core+7+240H+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%2F6+GB+Graphics%2FNVIDIA...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMH8EPFHZRD9YDC,laptops,DELL 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,amazon,56000.0,70000.0,20.0,4.6,https://www.amazon.in/s?k=DELL+15+AMD+Ryzen+5+Quad+Core+7520U+-+%288+GB%2F512+GB+SSD%2FWindows+11+Home%29+3535+Thin+and+Light+Laptop&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHN4F7HVEHFUYW,laptops,ASUS Intel Core N Intel Processor N50 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1405CTA-S60622 Chromebo...,amazon,37500.0,39990.0,6.0,4.4,https://www.amazon.in/s?k=ASUS+Intel+Core+N+Intel+Processor+N50+-+%288+GB%2F128+GB+EMMC+Storage%2FChrome+OS%29+CX1405CTA-S60622+Chromebo...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHHAFFVHDWM5QB,laptops,ASUS Vivobook 15 (2026) with Office 2024 + M365 Basic(i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/...,amazon,61800.0,84990.0,27.0,4.4,https://www.amazon.in/s?k=ASUS+Vivobook+15+%282026%29+with+Office+2024+%2B+M365+Basic%28i3+14th+Gen%29+Intel+Core+3+14th+Gen+100U+-+%288+GB%2F...&ref=nb_sb_noss,2026-09-09 09:46:13.810502
AZ_COMHA9FK8YXVUUWA,laptops,Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 100e Chromebo...,amazon,20400.0,25100.0,19.0,4.7,https://www.amazon.in/s?k=Lenovo+100e+Chromebook+Gen+4+MediaTek+Kompanio+520+-+%284+GB%2F32+GB+EMMC+Storage%2FChrome+OS%29+100e+Chromebo...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
AZ_COMHD8BGH99YFMNR,laptops,Neopticon BrowseBook Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) BBN40425614 Lap...,amazon,23500.0,29533.0,20.0,4.0,https://www.amazon.in/s?k=Neopticon+BrowseBook+Intel+Celeron+Dual+Core+N4020+-+%284+GB%2F256+GB+SSD%2FWindows+11+Home%29+BBN40425614+Lap...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
AZ_COMHKQA3FFDKKNHZ,laptops,ASUS Chromebook CX15 Intel Celeron Dual Core N50 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CTA-S7025...,amazon,25000.0,31200.0,20.0,3.9,https://www.amazon.in/s?k=ASUS+Chromebook+CX15+Intel+Celeron+Dual+Core+N50+-+%284+GB%2F64+GB+EMMC+Storage%2FChrome+OS%29+CX1505CTA-S7025...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
AZ_COMHBFRJEWGN4FMY,laptops,HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,amazon,51400.0,64200.0,20.0,4.7,https://www.amazon.in/s?k=HP+MSO+2024+Intel+Core+i3+13th+Gen+1315U+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%29+15-fd0574TU+%2F+15+-+fd066...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
AZ_COMHNHH8FBHVAY2N,laptops,ASUS ROG Zephyrus G16 OLED (2026) Intel Core Ultra 9 386H - (32 GB/2 TB SSD/Windows 11 Home/12 GB Grap...,amazon,494900.0,593990.0,17.0,4.7,https://www.amazon.in/s?k=ASUS+ROG+Zephyrus+G16+OLED+%282026%29+Intel+Core+Ultra+9+386H+-+%2832+GB%2F2+TB+SSD%2FWindows+11+Home%2F12+GB+Grap...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
AZ_COMHFSGXHHSXD7MF,laptops,DELL 14 Microsoft Office Home 2024 Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5441 Thi...,amazon,63700.0,87704.0,27.0,4.3,https://www.amazon.in/s?k=DELL+14+Microsoft+Office+Home+2024+Snapdragon+X+-+%2816+GB%2F512+GB+SSD%2FWindows+11+Home%29+Inspiron+5441+Thi...&ref=nb_sb_noss,2026-09-09 10:13:19.274851
